coarse_cell_id,landuse,SavedRestoredHa,ModelRestorableAreaHa,DifferenceHa,Passes
37621,ForestDryPoor,1.73,1.7300000000000015,-1.5543122344752192e-15,TRUE
37625,ForestDryPoor,2.66,2.6600000000000024,-2.220446049250313e-15,TRUE
37626,ForestDryPoor,3.79,3.790000000000003,-3.1086244689504383e-15,TRUE
37627,ForestDryPoor,3.87,3.870000000000004,-3.9968028886505635e-15,TRUE
37628,ForestDryPoor,2.25,2.2500000000000018,-1.7763568394002505e-15,TRUE
37629,ForestDryPoor,1.09,1.090000000000001,-8.881784197001252e-16,TRUE
37630,ForestDryPoor,1.2,1.200000000000001,-1.1102230246251565e-15,TRUE
37634,ForestDryPoor,1.06,1.060000000000001,-8.881784197001252e-16,TRUE
38494,ForestDryPoor,1.81,1.8100000000000016,-1.5543122344752192e-15,TRUE
38515,ForestDryPoor,1.65,1.6500000000000017,-1.7763568394002505e-15,TRUE
38516,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
38810,ForestDryPoor,3.81,3.810000000000003,-3.1086244689504383e-15,TRUE
39077,ForestDryPoor,2.62,2.6200000000000023,-2.220446049250313e-15,TRUE
39362,ForestDryPoor,1.87,1.8700000000000017,-1.5543122344752192e-15,TRUE
39366,ForestDryPoor,2.02,2.020000000000002,-1.7763568394002505e-15,TRUE
39368,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
39370,ForestDryPoor,1.92,1.9200000000000017,-1.7763568394002505e-15,TRUE
39381,ForestDryPoor,1.77,1.7700000000000016,-1.5543122344752192e-15,TRUE
39397,ForestDryPoor,1.92,1.9200000000000017,-1.7763568394002505e-15,TRUE
39399,ForestDryPoor,3.77,3.770000000000003,-3.1086244689504383e-15,TRUE
39652,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
39654,ForestDryPoor,2.68,2.6800000000000024,-2.220446049250313e-15,TRUE
39667,ForestDryPoor,2.73,2.730000000000002,-2.220446049250313e-15,TRUE
39671,ForestDryPoor,2.92,2.9200000000000026,-2.6645352591003757e-15,TRUE
39694,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
39943,ForestDryPoor,3.09,3.0900000000000025,-2.6645352591003757e-15,TRUE
39964,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
39967,ForestDryPoor,1.73,1.7300000000000015,-1.5543122344752192e-15,TRUE
39968,ForestDryPoor,1.15,1.150000000000001,-1.1102230246251565e-15,TRUE
39969,ForestDryPoor,3.05,3.0500000000000025,-2.6645352591003757e-15,TRUE
40228,ForestDryPoor,3.09,3.0900000000000025,-2.6645352591003757e-15,TRUE
40255,ForestDryPoor,1.77,1.7700000000000016,-1.5543122344752192e-15,TRUE
40256,ForestDryPoor,1.81,1.8100000000000016,-1.5543122344752192e-15,TRUE
40533,ForestDryPoor,1.95,1.9500000000000015,-1.5543122344752192e-15,TRUE
40534,ForestDryPoor,1.06,1.060000000000001,-8.881784197001252e-16,TRUE
40549,ForestDryPoor,1.99,1.9900000000000015,-1.5543122344752192e-15,TRUE
40551,ForestDryPoor,2.64,2.6400000000000023,-2.220446049250313e-15,TRUE
40556,OpenWetRich,1.36,1.3600000000000012,-1.1102230246251565e-15,TRUE
40557,ForestDryPoor,1.05,1.050000000000001,-8.881784197001252e-16,TRUE
40558,ForestDryPoor,1.2,1.200000000000001,-1.1102230246251565e-15,TRUE
40559,ForestDryPoor,1.46,1.4600000000000013,-1.3322676295501878e-15,TRUE
40561,ForestDryPoor,1.21,1.210000000000001,-1.1102230246251565e-15,TRUE
40577,ForestDryPoor,1.28,1.2800000000000011,-1.1102230246251565e-15,TRUE
40578,ForestDryPoor,1.33,1.3300000000000012,-1.1102230246251565e-15,TRUE
40579,ForestDryPoor,2.34,2.340000000000002,-2.220446049250313e-15,TRUE
40822,ForestDryPoor,2.01,2.0100000000000016,-1.7763568394002505e-15,TRUE
40828,ForestDryPoor,1.02,1.020000000000001,-8.881784197001252e-16,TRUE
40844,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
40845,ForestDryPoor,3.68,3.6800000000000033,-3.1086244689504383e-15,TRUE
40846,ForestDryPoor,1.87,1.8700000000000017,-1.5543122344752192e-15,TRUE
40849,ForestDryPoor,1.95,1.9500000000000015,-1.5543122344752192e-15,TRUE
40855,ForestDryPoor,3.08,3.0800000000000027,-2.6645352591003757e-15,TRUE
40856,ForestDryPoor,2.95,2.950000000000003,-2.6645352591003757e-15,TRUE
40872,ForestDryPoor,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
40873,ForestDryPoor,2.44,2.440000000000002,-2.220446049250313e-15,TRUE
40874,ForestDryPoor,3.72,3.7200000000000033,-3.1086244689504383e-15,TRUE
41119,ForestDryPoor,2.48,2.480000000000002,-2.220446049250313e-15,TRUE
41124,ForestDryPoor,1.52,1.5200000000000014,-1.3322676295501878e-15,TRUE
41125,ForestDryPoor,2.99,2.990000000000003,-2.6645352591003757e-15,TRUE
41126,ForestDryPoor,1.52,1.5200000000000014,-1.3322676295501878e-15,TRUE
41140,ForestDryPoor,2.59,2.5900000000000025,-2.6645352591003757e-15,TRUE
41141,ForestDryPoor,2.19,2.190000000000002,-2.220446049250313e-15,TRUE
41143,ForestDryPoor,1.91,1.9100000000000017,-1.7763568394002505e-15,TRUE
41168,ForestDryPoor,1.45,1.4500000000000013,-1.3322676295501878e-15,TRUE
41169,ForestDryPoor,3.48,3.480000000000003,-3.1086244689504383e-15,TRUE
41412,ForestDryPoor,2.95,2.950000000000003,-2.6645352591003757e-15,TRUE
41418,ForestDryPoor,1.22,1.220000000000001,-1.1102230246251565e-15,TRUE
41419,ForestDryPoor,2.76,2.7600000000000025,-2.6645352591003757e-15,TRUE
41420,ForestDryPoor,1.14,1.140000000000001,-1.1102230246251565e-15,TRUE
41432,ForestDryPoor,3,3.0000000000000027,-2.6645352591003757e-15,TRUE
41435,ForestDryPoor,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
41436,ForestDryPoor,2.14,2.140000000000002,-1.7763568394002505e-15,TRUE
41438,ForestDryPoor,2.42,2.420000000000002,-2.220446049250313e-15,TRUE
41439,ForestDryPoor,2.73,2.730000000000002,-2.220446049250313e-15,TRUE
41442,ForestDryPoor,1.51,1.5100000000000011,-1.1102230246251565e-15,TRUE
41443,ForestDryPoor,2.12,2.120000000000002,-1.7763568394002505e-15,TRUE
41444,ForestDryPoor,2.28,2.280000000000002,-2.220446049250313e-15,TRUE
41445,ForestDryPoor,2.47,2.4700000000000024,-2.220446049250313e-15,TRUE
41447,ForestDryPoor,3.66,3.6600000000000033,-3.1086244689504383e-15,TRUE
41449,ForestDryPoor,2.08,2.080000000000002,-1.7763568394002505e-15,TRUE
41461,ForestDryPoor,1.45,1.4500000000000013,-1.3322676295501878e-15,TRUE
41462,ForestDryPoor,1.8,1.8000000000000016,-1.5543122344752192e-15,TRUE
41463,ForestDryPoor,2.82,2.8200000000000025,-2.6645352591003757e-15,TRUE
41464,ForestDryPoor,3.82,3.8200000000000034,-3.552713678800501e-15,TRUE
41710,ForestDryPoor,1.74,1.7400000000000015,-1.5543122344752192e-15,TRUE
41711,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
41712,ForestDryPoor,2.4,2.400000000000002,-2.220446049250313e-15,TRUE
41714,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
41715,ForestDryPoor,1.58,1.5800000000000014,-1.3322676295501878e-15,TRUE
41726,ForestDryPoor,1.73,1.7300000000000015,-1.5543122344752192e-15,TRUE
41727,ForestDryPoor,2.39,2.3900000000000023,-2.220446049250313e-15,TRUE
41732,ForestDryPoor,2.02,2.020000000000002,-1.7763568394002505e-15,TRUE
41733,ForestDryPoor,1.93,1.9300000000000015,-1.5543122344752192e-15,TRUE
41734,ForestDryPoor,3.05,3.0500000000000025,-2.6645352591003757e-15,TRUE
41736,ForestDryPoor,3.51,3.5100000000000033,-3.552713678800501e-15,TRUE
41737,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
41741,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
41742,ForestDryPoor,2.86,2.8600000000000025,-2.6645352591003757e-15,TRUE
41743,ForestDryPoor,2.92,2.9200000000000026,-2.6645352591003757e-15,TRUE
41744,ForestDryPoor,1.85,1.8500000000000016,-1.5543122344752192e-15,TRUE
41745,ForestDryPoor,2.14,2.140000000000002,-1.7763568394002505e-15,TRUE
41746,ForestDryPoor,3.25,3.2500000000000027,-2.6645352591003757e-15,TRUE
41747,ForestDryPoor,2.35,2.3500000000000023,-2.220446049250313e-15,TRUE
41748,ForestDryPoor,1,1.0000000000000009,-8.881784197001252e-16,TRUE
41755,ForestDryPoor,3.29,3.2900000000000027,-2.6645352591003757e-15,TRUE
41757,ForestDryPoor,2.16,2.160000000000002,-1.7763568394002505e-15,TRUE
41996,ForestDryPoor,2.69,2.690000000000002,-2.220446049250313e-15,TRUE
41998,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
41999,ForestDryPoor,2.92,2.9200000000000026,-2.6645352591003757e-15,TRUE
42001,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
42002,ForestDryPoor,1.01,1.010000000000001,-8.881784197001252e-16,TRUE
42003,ForestDryPoor,1.56,1.5600000000000014,-1.3322676295501878e-15,TRUE
42004,ForestDryPoor,2.92,2.9200000000000026,-2.6645352591003757e-15,TRUE
42006,ForestDryPoor,2.84,2.8400000000000025,-2.6645352591003757e-15,TRUE
42007,ForestDryPoor,2.71,2.710000000000002,-2.220446049250313e-15,TRUE
42008,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
42009,ForestDryPoor,1.98,1.9800000000000015,-1.5543122344752192e-15,TRUE
42010,ForestDryPoor,2.08,2.080000000000002,-1.7763568394002505e-15,TRUE
42011,ForestDryPoor,1.08,1.080000000000001,-8.881784197001252e-16,TRUE
42021,ForestDryPoor,1.57,1.5700000000000014,-1.3322676295501878e-15,TRUE
42022,ForestDryPoor,2.73,2.730000000000002,-2.220446049250313e-15,TRUE
42029,ForestDryPoor,2.99,2.990000000000003,-2.6645352591003757e-15,TRUE
42033,ForestDryPoor,3.79,3.790000000000003,-3.1086244689504383e-15,TRUE
42034,ForestDryPoor,2.49,2.490000000000002,-1.7763568394002505e-15,TRUE
42035,ForestDryPoor,2.29,2.290000000000002,-1.7763568394002505e-15,TRUE
42037,ForestDryPoor,3.73,3.730000000000003,-3.1086244689504383e-15,TRUE
42038,ForestDryPoor,2.6,2.6000000000000023,-2.220446049250313e-15,TRUE
42040,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
42041,ForestDryPoor,2.18,2.180000000000002,-1.7763568394002505e-15,TRUE
42043,ForestDryPoor,2.43,2.4300000000000024,-2.220446049250313e-15,TRUE
42050,ForestDryPoor,3.41,3.410000000000003,-2.6645352591003757e-15,TRUE
42051,ForestDryPoor,2.42,2.420000000000002,-2.220446049250313e-15,TRUE
42288,ForestDryPoor,1.7,1.7000000000000015,-1.5543122344752192e-15,TRUE
42289,ForestDryPoor,2.03,2.030000000000002,-2.220446049250313e-15,TRUE
42290,ForestDryPoor,2.28,2.280000000000002,-2.220446049250313e-15,TRUE
42291,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
42295,ForestDryPoor,2.49,2.490000000000002,-1.7763568394002505e-15,TRUE
42296,ForestDryPoor,2.7,2.7000000000000024,-2.220446049250313e-15,TRUE
42297,ForestDryPoor,1.82,1.8200000000000016,-1.5543122344752192e-15,TRUE
42306,ForestDryPoor,3.22,3.220000000000003,-2.6645352591003757e-15,TRUE
42315,ForestDryPoor,1.74,1.7400000000000015,-1.5543122344752192e-15,TRUE
42324,ForestDryPoor,2.43,2.4300000000000024,-2.220446049250313e-15,TRUE
42328,ForestDryPoor,3.92,3.920000000000003,-3.1086244689504383e-15,TRUE
42331,ForestDryPoor,2.8,2.8000000000000025,-2.6645352591003757e-15,TRUE
42332,ForestDryPoor,2.87,2.8700000000000028,-2.6645352591003757e-15,TRUE
42333,ForestDryPoor,1.65,1.6500000000000017,-1.7763568394002505e-15,TRUE
42337,ForestDryPoor,3.39,3.3900000000000032,-3.1086244689504383e-15,TRUE
42338,ForestDryPoor,2.8,2.8000000000000025,-2.6645352591003757e-15,TRUE
42345,ForestDryPoor,3.16,3.160000000000003,-2.6645352591003757e-15,TRUE
42346,ForestDryPoor,1.11,1.110000000000001,-8.881784197001252e-16,TRUE
42347,ForestDryPoor,1.27,1.2700000000000011,-1.1102230246251565e-15,TRUE
42576,ForestDryPoor,3.03,3.030000000000003,-3.1086244689504383e-15,TRUE
42577,ForestDryPoor,1.82,1.8200000000000016,-1.5543122344752192e-15,TRUE
42579,ForestDryPoor,3.03,3.030000000000003,-3.1086244689504383e-15,TRUE
42583,ForestDryPoor,1.56,1.5600000000000014,-1.3322676295501878e-15,TRUE
42585,ForestDryPoor,3.03,3.030000000000003,-3.1086244689504383e-15,TRUE
42586,ForestDryPoor,3.26,3.260000000000003,-3.1086244689504383e-15,TRUE
42601,ForestDryPoor,1.14,1.140000000000001,-1.1102230246251565e-15,TRUE
42608,ForestDryPoor,2,2.0000000000000018,-1.7763568394002505e-15,TRUE
42612,ForestDryPoor,2.5,2.500000000000002,-2.220446049250313e-15,TRUE
42622,ForestDryPoor,3.1,3.1000000000000028,-2.6645352591003757e-15,TRUE
42623,ForestDryPoor,3.19,3.190000000000003,-3.1086244689504383e-15,TRUE
42624,ForestDryPoor,2.66,2.6600000000000024,-2.220446049250313e-15,TRUE
42625,ForestDryPoor,1.78,1.7800000000000016,-1.5543122344752192e-15,TRUE
42626,ForestDryPoor,1.65,1.6500000000000017,-1.7763568394002505e-15,TRUE
42627,ForestDryPoor,2.09,2.0900000000000016,-1.7763568394002505e-15,TRUE
42629,ForestDryPoor,2.68,2.6800000000000024,-2.220446049250313e-15,TRUE
42634,ForestDryPoor,2.46,2.460000000000002,-2.220446049250313e-15,TRUE
42638,ForestDryPoor,2.43,2.4300000000000024,-2.220446049250313e-15,TRUE
42639,ForestDryPoor,3.84,3.8400000000000034,-3.552713678800501e-15,TRUE
42640,ForestDryPoor,3.8,3.8000000000000034,-3.552713678800501e-15,TRUE
42641,ForestDryPoor,3.54,3.540000000000003,-3.1086244689504383e-15,TRUE
42870,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
42872,ForestDryPoor,1.79,1.7900000000000016,-1.5543122344752192e-15,TRUE
42877,ForestDryPoor,2.89,2.8900000000000023,-2.220446049250313e-15,TRUE
42907,ForestDryPoor,1.42,1.4200000000000013,-1.3322676295501878e-15,TRUE
42908,ForestDryPoor,1.08,1.080000000000001,-8.881784197001252e-16,TRUE
42917,ForestDryPoor,1.95,1.9500000000000015,-1.5543122344752192e-15,TRUE
42920,ForestDryPoor,2.25,2.2500000000000018,-1.7763568394002505e-15,TRUE
42928,ForestDryPoor,1.92,1.9200000000000017,-1.7763568394002505e-15,TRUE
42929,ForestDryPoor,1.11,1.110000000000001,-8.881784197001252e-16,TRUE
43164,OpenWetRich,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
43165,ForestDryPoor,2.42,2.420000000000002,-2.220446049250313e-15,TRUE
43169,ForestDryPoor,1.6,1.6000000000000014,-1.3322676295501878e-15,TRUE
43170,ForestDryPoor,2.39,2.3900000000000023,-2.220446049250313e-15,TRUE
43173,ForestDryPoor,1.44,1.4400000000000013,-1.3322676295501878e-15,TRUE
43174,ForestDryPoor,2.83,2.8300000000000027,-2.6645352591003757e-15,TRUE
43215,ForestDryPoor,1.87,1.8700000000000017,-1.5543122344752192e-15,TRUE
43220,ForestDryPoor,1.37,1.3700000000000012,-1.1102230246251565e-15,TRUE
43223,ForestDryPoor,3.3,3.300000000000003,-3.1086244689504383e-15,TRUE
43224,ForestDryPoor,2.67,2.6700000000000026,-2.6645352591003757e-15,TRUE
43225,ForestDryPoor,3.79,3.790000000000003,-3.1086244689504383e-15,TRUE
43227,ForestDryPoor,3.1,3.1000000000000028,-2.6645352591003757e-15,TRUE
43229,ForestDryPoor,2.68,2.6800000000000024,-2.220446049250313e-15,TRUE
43460,ForestDryPoor,1.3,1.3000000000000012,-1.1102230246251565e-15,TRUE
43462,ForestDryPoor,2.91,2.910000000000003,-2.6645352591003757e-15,TRUE
43463,ForestDryPoor,2.85,2.8500000000000023,-2.220446049250313e-15,TRUE
43466,ForestDryPoor,2.41,2.410000000000002,-1.7763568394002505e-15,TRUE
43467,ForestDryPoor,3.94,3.940000000000003,-3.1086244689504383e-15,TRUE
43468,ForestDryPoor,2.94,2.9400000000000026,-2.6645352591003757e-15,TRUE
43509,ForestDryPoor,3.14,3.140000000000003,-2.6645352591003757e-15,TRUE
43519,ForestDryPoor,2.85,2.8500000000000023,-2.220446049250313e-15,TRUE
43521,ForestDryPoor,1.4,1.4000000000000012,-1.3322676295501878e-15,TRUE
43524,ForestDryPoor,2.94,2.9400000000000026,-2.6645352591003757e-15,TRUE
43752,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
43759,ForestDryPoor,2.32,2.320000000000002,-2.220446049250313e-15,TRUE
43762,ForestDryPoor,2.68,2.6800000000000024,-2.220446049250313e-15,TRUE
43766,ForestDryPoor,1.55,1.5500000000000014,-1.3322676295501878e-15,TRUE
43767,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
43814,ForestDryPoor,2.91,2.910000000000003,-2.6645352591003757e-15,TRUE
43815,ForestDryPoor,2.17,2.1700000000000017,-1.7763568394002505e-15,TRUE
44049,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
44051,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
44112,ForestDryPoor,3.76,3.7600000000000033,-3.552713678800501e-15,TRUE
44113,ForestDryPoor,1.49,1.490000000000001,-1.1102230246251565e-15,TRUE
44114,ForestDryPoor,2.27,2.2700000000000022,-2.220446049250313e-15,TRUE
44322,ForestDryPoor,3.09,3.0900000000000025,-2.6645352591003757e-15,TRUE
44410,ForestDryPoor,2.22,2.220000000000002,-1.7763568394002505e-15,TRUE
44703,ForestDryPoor,3.69,3.690000000000003,-3.1086244689504383e-15,TRUE
44705,ForestDryPoor,1.67,1.6700000000000017,-1.7763568394002505e-15,TRUE
44909,ForestDryPoor,2.26,2.260000000000002,-2.220446049250313e-15,TRUE
44914,ForestDryPoor,3,3.0000000000000027,-2.6645352591003757e-15,TRUE
44934,ForestDryPoor,1.87,1.8700000000000017,-1.5543122344752192e-15,TRUE
45203,ForestDryPoor,1.04,1.040000000000001,-8.881784197001252e-16,TRUE
45205,ForestDryPoor,2.84,2.8400000000000025,-2.6645352591003757e-15,TRUE
45226,ForestDryPoor,1.78,1.7800000000000016,-1.5543122344752192e-15,TRUE
45499,ForestDryPoor,2.47,2.4700000000000024,-2.220446049250313e-15,TRUE
45500,ForestDryPoor,2.86,2.8600000000000025,-2.6645352591003757e-15,TRUE
45504,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
45791,ForestDryPoor,1.2,1.200000000000001,-1.1102230246251565e-15,TRUE
45796,ForestDryPoor,2.69,2.690000000000002,-2.220446049250313e-15,TRUE
45797,ForestDryPoor,2.1,2.100000000000002,-1.7763568394002505e-15,TRUE
45798,ForestDryPoor,1.86,1.8600000000000017,-1.5543122344752192e-15,TRUE
46085,ForestDryPoor,1.43,1.4300000000000013,-1.3322676295501878e-15,TRUE
46086,ForestDryPoor,1.62,1.6200000000000014,-1.3322676295501878e-15,TRUE
46088,ForestDryPoor,1.7,1.7000000000000015,-1.5543122344752192e-15,TRUE
46089,ForestDryPoor,2.26,2.260000000000002,-2.220446049250313e-15,TRUE
46091,ForestDryPoor,1.98,1.9800000000000015,-1.5543122344752192e-15,TRUE
46092,ForestDryPoor,2.62,2.6200000000000023,-2.220446049250313e-15,TRUE
46095,ForestDryPoor,3.24,3.240000000000003,-2.6645352591003757e-15,TRUE
46096,ForestDryPoor,1.67,1.6700000000000017,-1.7763568394002505e-15,TRUE
46376,ForestDryPoor,1.27,1.2700000000000011,-1.1102230246251565e-15,TRUE
46380,ForestDryPoor,2.61,2.610000000000002,-2.220446049250313e-15,TRUE
46381,ForestDryPoor,1.65,1.6500000000000017,-1.7763568394002505e-15,TRUE
46384,ForestDryPoor,3,3.0000000000000027,-2.6645352591003757e-15,TRUE
46387,ForestDryPoor,2.98,2.980000000000002,-2.220446049250313e-15,TRUE
46389,ForestDryPoor,2.58,2.5800000000000023,-2.220446049250313e-15,TRUE
46670,ForestDryPoor,3.11,3.110000000000003,-3.1086244689504383e-15,TRUE
46671,ForestDryPoor,2.99,2.990000000000003,-2.6645352591003757e-15,TRUE
46673,ForestDryPoor,2.26,2.260000000000002,-2.220446049250313e-15,TRUE
46674,ForestDryPoor,2.39,2.3900000000000023,-2.220446049250313e-15,TRUE
46677,ForestDryPoor,1.6,1.6000000000000014,-1.3322676295501878e-15,TRUE
46678,ForestDryPoor,1.57,1.5700000000000014,-1.3322676295501878e-15,TRUE
46679,ForestDryPoor,1.27,1.2700000000000011,-1.1102230246251565e-15,TRUE
46682,ForestDryPoor,3.39,3.3900000000000032,-3.1086244689504383e-15,TRUE
46684,ForestDryPoor,2.28,2.280000000000002,-2.220446049250313e-15,TRUE
46685,ForestDryPoor,1.34,1.3400000000000012,-1.1102230246251565e-15,TRUE
46965,ForestDryPoor,1.6,1.6000000000000014,-1.3322676295501878e-15,TRUE
46970,ForestDryPoor,2.88,2.8800000000000026,-2.6645352591003757e-15,TRUE
46971,ForestDryPoor,1.8,1.8000000000000016,-1.5543122344752192e-15,TRUE
46972,ForestDryPoor,2.37,2.370000000000002,-1.7763568394002505e-15,TRUE
46974,ForestDryPoor,3.11,3.110000000000003,-3.1086244689504383e-15,TRUE
46977,ForestDryPoor,3.35,3.350000000000003,-3.1086244689504383e-15,TRUE
46978,ForestDryPoor,1.36,1.3600000000000012,-1.1102230246251565e-15,TRUE
46979,ForestDryPoor,1.2,1.200000000000001,-1.1102230246251565e-15,TRUE
46981,OpenWetRich,1.59,1.5900000000000014,-1.3322676295501878e-15,TRUE
46982,ForestDryPoor,1.04,1.040000000000001,-8.881784197001252e-16,TRUE
47268,ForestDryPoor,1.36,1.3600000000000012,-1.1102230246251565e-15,TRUE
47271,ForestDryPoor,2.97,2.9700000000000024,-2.220446049250313e-15,TRUE
47273,ForestDryPoor,3.64,3.6400000000000032,-3.1086244689504383e-15,TRUE
47274,ForestDryPoor,1.62,1.6200000000000014,-1.3322676295501878e-15,TRUE
47276,ForestDryPoor,2.93,2.9300000000000024,-2.220446049250313e-15,TRUE
47277,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
47278,ForestDryPoor,1.59,1.5900000000000014,-1.3322676295501878e-15,TRUE
47564,ForestDryPoor,1.36,1.3600000000000012,-1.1102230246251565e-15,TRUE
47565,ForestDryPoor,3.46,3.460000000000003,-3.1086244689504383e-15,TRUE
47569,ForestDryPoor,3.2,3.200000000000003,-2.6645352591003757e-15,TRUE
47573,ForestDryPoor,1.36,1.3600000000000012,-1.1102230246251565e-15,TRUE
47576,ForestDryPoor,2.19,2.190000000000002,-2.220446049250313e-15,TRUE
47577,ForestDryPoor,2.25,2.2500000000000018,-1.7763568394002505e-15,TRUE
48157,ForestDryPoor,2.55,2.5500000000000025,-2.6645352591003757e-15,TRUE
48452,OpenWetRich,1.77,1.7700000000000016,-1.5543122344752192e-15,TRUE
48746,ForestDryPoor,1.02,1.020000000000001,-8.881784197001252e-16,TRUE
49037,ForestDryPoor,1.88,1.8800000000000017,-1.7763568394002505e-15,TRUE
51984,ForestDryPoor,1.84,1.8400000000000016,-1.5543122344752192e-15,TRUE
53482,ForestDryPoor,1.78,1.7800000000000016,-1.5543122344752192e-15,TRUE
53777,ForestDryPoor,1.43,1.4300000000000013,-1.3322676295501878e-15,TRUE
53789,ForestDryPoor,1.09,1.090000000000001,-8.881784197001252e-16,TRUE
54054,ForestDryPoor,2.65,2.650000000000002,-2.220446049250313e-15,TRUE
54075,ForestDryPoor,2.03,2.030000000000002,-2.220446049250313e-15,TRUE
54076,ForestDryPoor,2.6,2.6000000000000023,-2.220446049250313e-15,TRUE
54083,ForestDryPoor,2.86,2.8600000000000025,-2.6645352591003757e-15,TRUE
54084,ForestDryPoor,2.27,2.2700000000000022,-2.220446049250313e-15,TRUE
54361,ForestDryPoor,2.82,2.8200000000000025,-2.6645352591003757e-15,TRUE
54363,ForestDryPoor,2.78,2.7800000000000025,-2.6645352591003757e-15,TRUE
54365,ForestDryPoor,2.11,2.110000000000002,-2.220446049250313e-15,TRUE
54366,ForestDryPoor,1.97,1.9700000000000015,-1.5543122344752192e-15,TRUE
54369,ForestDryPoor,2.71,2.710000000000002,-2.220446049250313e-15,TRUE
54371,ForestDryPoor,1.66,1.6600000000000017,-1.7763568394002505e-15,TRUE
54372,ForestDryPoor,3.39,3.3900000000000032,-3.1086244689504383e-15,TRUE
54375,ForestDryPoor,2.97,2.9700000000000024,-2.220446049250313e-15,TRUE
54378,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
54379,ForestDryPoor,2.95,2.950000000000003,-2.6645352591003757e-15,TRUE
54653,ForestDryPoor,1.8,1.8000000000000016,-1.5543122344752192e-15,TRUE
54655,OpenWetRich,2.25,2.2500000000000018,-1.7763568394002505e-15,TRUE
54656,ForestDryPoor,1.81,1.8100000000000016,-1.5543122344752192e-15,TRUE
54661,ForestDryPoor,1.07,1.070000000000001,-8.881784197001252e-16,TRUE
54667,ForestDryPoor,2.72,2.7200000000000024,-2.220446049250313e-15,TRUE
54947,ForestDryPoor,1.03,1.030000000000001,-8.881784197001252e-16,TRUE
54948,ForestDryPoor,1.53,1.5300000000000014,-1.3322676295501878e-15,TRUE
54959,ForestDryPoor,1.9,1.9000000000000017,-1.7763568394002505e-15,TRUE
54962,ForestDryPoor,1.75,1.7500000000000016,-1.5543122344752192e-15,TRUE
54964,ForestDryPoor,3.26,3.260000000000003,-3.1086244689504383e-15,TRUE
54969,ForestDryPoor,3.94,3.940000000000003,-3.1086244689504383e-15,TRUE
55238,ForestDryPoor,2.68,2.6800000000000024,-2.220446049250313e-15,TRUE
55244,ForestDryPoor,3.06,3.0600000000000027,-2.6645352591003757e-15,TRUE
55245,ForestDryPoor,2.8,2.8000000000000025,-2.6645352591003757e-15,TRUE
55246,ForestDryPoor,2.47,2.4700000000000024,-2.220446049250313e-15,TRUE
55247,ForestDryPoor,1.32,1.3200000000000012,-1.1102230246251565e-15,TRUE
55254,ForestDryPoor,1.53,1.5300000000000014,-1.3322676295501878e-15,TRUE
55255,ForestDryPoor,3,3.0000000000000027,-2.6645352591003757e-15,TRUE
55256,ForestDryPoor,2.07,2.070000000000002,-2.220446049250313e-15,TRUE
55257,ForestDryPoor,1.42,1.4200000000000013,-1.3322676295501878e-15,TRUE
55265,ForestDryPoor,1.08,1.080000000000001,-8.881784197001252e-16,TRUE
55537,ForestDryPoor,2.94,2.9400000000000026,-2.6645352591003757e-15,TRUE
55553,ForestDryPoor,3.79,3.790000000000003,-3.1086244689504383e-15,TRUE
55559,ForestDryPoor,1.74,1.7400000000000015,-1.5543122344752192e-15,TRUE
55560,ForestDryPoor,3.02,3.0200000000000027,-2.6645352591003757e-15,TRUE
55829,ForestDryPoor,2.02,2.020000000000002,-1.7763568394002505e-15,TRUE
