network_name,potential_component,PotentialCertificateAreaHa,ComponentMaxAreaHa,candidate_cells,existing_patches,RequiredAreaHa,CanAnchor,PassesPotentialArea,FeasiblePotentialComponent
Global,99,2.8500000000000023,2.8500000000000023,1,0,5000,FALSE,FALSE,FALSE
Global,100,2.0000000000000018,2.0000000000000018,1,0,5000,FALSE,FALSE,FALSE
Global,101,4.120000000000002,4.120000000000002,1,1,5000,TRUE,FALSE,FALSE
Global,102,108.73000000000009,108.73000000000009,31,15,5000,TRUE,FALSE,FALSE
Global,103,41.600000000000016,41.600000000000016,7,11,5000,TRUE,FALSE,FALSE
Global,104,11.040000000000008,11.040000000000008,4,2,5000,TRUE,FALSE,FALSE
Global,105,7.730000000000005,7.730000000000005,2,3,5000,TRUE,FALSE,FALSE
Global,106,216.7100000000001,216.7100000000001,41,35,5000,TRUE,FALSE,FALSE
Global,107,9.270000000000007,9.270000000000007,3,1,5000,TRUE,FALSE,FALSE
Global,108,5.140000000000004,5.140000000000004,2,0,5000,FALSE,FALSE,FALSE
Global,109,2.070000000000002,2.070000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,110,5.080000000000002,5.080000000000002,1,1,5000,TRUE,FALSE,FALSE
Global,111,4.740000000000004,4.740000000000004,2,0,5000,FALSE,FALSE,FALSE
Global,112,29.130000000000003,29.130000000000003,2,6,5000,TRUE,FALSE,FALSE
Global,113,594.8400000000004,594.8400000000004,136,36,5000,TRUE,FALSE,FALSE
Global,114,3.480000000000003,3.480000000000003,1,0,5000,FALSE,FALSE,FALSE
Global,115,10.270000000000001,10.270000000000001,1,1,5000,TRUE,FALSE,FALSE
Global,116,2.330000000000002,2.330000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,117,4.290000000000002,4.290000000000002,1,1,5000,TRUE,FALSE,FALSE
Global,118,2.950000000000003,2.950000000000003,1,0,5000,FALSE,FALSE,FALSE
Global,119,7.480000000000002,7.480000000000002,1,1,5000,TRUE,FALSE,FALSE
Global,120,69.24000000000002,69.24000000000002,11,2,5000,TRUE,FALSE,FALSE
Global,121,37.020000000000024,37.020000000000024,9,6,5000,TRUE,FALSE,FALSE
Global,122,40.200000000000024,40.200000000000024,8,8,5000,TRUE,FALSE,FALSE
Global,123,439.1700000000002,439.1700000000002,75,43,5000,TRUE,FALSE,FALSE
Global,124,7.190000000000004,7.190000000000004,2,1,5000,TRUE,FALSE,FALSE
Global,125,46.27,46.27,1,2,5000,TRUE,FALSE,FALSE
Global,126,17.01000000000001,17.01000000000001,4,5,5000,TRUE,FALSE,FALSE
Global,127,42.910000000000025,42.910000000000025,12,10,5000,TRUE,FALSE,FALSE
Global,128,1440.9700000000007,1440.9700000000007,290,154,5000,TRUE,FALSE,FALSE
Global,129,46.92000000000002,46.92000000000002,9,12,5000,TRUE,FALSE,FALSE
Global,130,2.500000000000002,2.500000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,131,44.150000000000006,44.150000000000006,1,3,5000,TRUE,FALSE,FALSE
Global,132,41.48000000000002,41.48000000000002,7,22,5000,TRUE,FALSE,FALSE
Global,133,6.790000000000004,6.790000000000004,2,2,5000,TRUE,FALSE,FALSE
Global,134,5.660000000000005,5.660000000000005,2,3,5000,TRUE,FALSE,FALSE
Global,135,5.450000000000004,5.450000000000004,2,2,5000,TRUE,FALSE,FALSE
Global,136,2.220000000000002,2.220000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,137,148.50000000000009,148.50000000000009,34,10,5000,TRUE,FALSE,FALSE
Global,138,2.190000000000002,2.190000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,139,9.290000000000008,9.290000000000008,3,0,5000,FALSE,FALSE,FALSE
Global,140,10.89000000000001,10.89000000000001,4,3,5000,TRUE,FALSE,FALSE
Global,141,1522.1500000000012,1522.1500000000012,404,94,5000,TRUE,FALSE,FALSE
Global,142,2.320000000000002,2.320000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,143,6.5300000000000065,6.5300000000000065,2,0,5000,FALSE,FALSE,FALSE
Global,144,9.700000000000008,9.700000000000008,3,0,5000,FALSE,FALSE,FALSE
Global,145,3.4100000000000024,3.4100000000000024,1,1,5000,TRUE,FALSE,FALSE
Global,146,80.04,80.04,2,4,5000,TRUE,FALSE,FALSE
Global,147,3.1000000000000028,3.1000000000000028,1,0,5000,FALSE,FALSE,FALSE
Global,148,584.8400000000004,584.8400000000004,132,38,5000,TRUE,FALSE,FALSE
Global,149,11.46000000000001,11.46000000000001,4,0,5000,FALSE,FALSE,FALSE
Global,150,14.130000000000013,14.130000000000013,4,0,5000,FALSE,FALSE,FALSE
Global,151,2.2700000000000022,2.2700000000000022,1,0,5000,FALSE,FALSE,FALSE
Global,152,1438.5700000000004,1438.5700000000004,186,31,5000,TRUE,FALSE,FALSE
Global,153,2.260000000000002,2.260000000000002,1,0,5000,FALSE,FALSE,FALSE
Global,154,3.140000000000003,3.140000000000003,1,0,5000,FALSE,FALSE,FALSE
Global,155,3.6100000000000025,3.6100000000000025,1,2,5000,TRUE,FALSE,FALSE
Global,156,19.810000000000002,19.810000000000002,1,1,5000,TRUE,FALSE,FALSE
Global,157,293.91000000000025,293.91000000000025,80,17,5000,TRUE,FALSE,FALSE
Global,158,2.8500000000000023,2.8500000000000023,1,0,5000,FALSE,FALSE,FALSE
Global,159,8.940000000000008,8.940000000000008,3,0,5000,FALSE,FALSE,FALSE
Global,160,2.7000000000000024,2.7000000000000024,1,0,5000,FALSE,FALSE,FALSE
Global,161,23.470000000000013,23.470000000000013,5,1,5000,TRUE,FALSE,FALSE
Global,162,13.200000000000003,13.200000000000003,2,2,5000,TRUE,FALSE,FALSE
Global,163,13.13000000000001,13.13000000000001,4,1,5000,TRUE,FALSE,FALSE
Subarea1,128,1136.5046590576178,1440.9700000000007,290,154,1000,TRUE,TRUE,TRUE
Subarea1,130,2.500000000000002,2.500000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea1,132,14.721136669921883,41.48000000000002,7,22,1000,TRUE,FALSE,FALSE
Subarea1,135,5.450000000000004,5.450000000000004,2,2,1000,TRUE,FALSE,FALSE
Subarea1,136,2.220000000000002,2.220000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea1,137,143.96862854003916,148.50000000000009,34,10,1000,TRUE,FALSE,FALSE
Subarea1,138,2.190000000000002,2.190000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea1,139,9.290000000000008,9.290000000000008,3,0,1000,FALSE,FALSE,FALSE
Subarea1,140,10.890000146484384,10.89000000000001,4,3,1000,TRUE,FALSE,FALSE
Subarea1,141,1520.4171986816418,1522.1500000000012,404,94,1000,TRUE,TRUE,TRUE
Subarea1,142,2.320000000000002,2.320000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea1,143,6.5300000000000065,6.5300000000000065,2,0,1000,FALSE,FALSE,FALSE
Subarea1,144,9.700000000000008,9.700000000000008,3,0,1000,FALSE,FALSE,FALSE
Subarea1,145,3.4099999511718773,3.4100000000000024,1,1,1000,TRUE,FALSE,FALSE
Subarea1,146,64.42195087890626,80.04,2,4,1000,TRUE,FALSE,FALSE
Subarea1,147,3.1000000000000028,3.1000000000000028,1,0,1000,FALSE,FALSE,FALSE
Subarea1,148,574.8166021484378,584.8400000000004,132,38,1000,TRUE,FALSE,FALSE
Subarea1,149,11.46000000000001,11.46000000000001,4,0,1000,FALSE,FALSE,FALSE
Subarea1,150,14.130000000000013,14.130000000000013,4,0,1000,FALSE,FALSE,FALSE
Subarea1,151,2.2700000000000022,2.2700000000000022,1,0,1000,FALSE,FALSE,FALSE
Subarea1,152,1425.2132942382818,1438.5700000000004,186,31,1000,TRUE,TRUE,TRUE
Subarea1,153,2.260000000000002,2.260000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea1,154,3.140000000000003,3.140000000000003,1,0,1000,FALSE,FALSE,FALSE
Subarea1,155,3.6100001464843774,3.6100000000000025,1,2,1000,TRUE,FALSE,FALSE
Subarea1,156,19.76939892578125,19.810000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea1,157,293.8812003906252,293.91000000000025,80,17,1000,TRUE,FALSE,FALSE
Subarea1,158,2.8500000000000023,2.8500000000000023,1,0,1000,FALSE,FALSE,FALSE
Subarea1,159,8.940000000000008,8.940000000000008,3,0,1000,FALSE,FALSE,FALSE
Subarea1,160,2.7000000000000024,2.7000000000000024,1,0,1000,FALSE,FALSE,FALSE
Subarea1,161,23.46999995117189,23.470000000000013,5,1,1000,TRUE,FALSE,FALSE
Subarea1,162,11.353632812500004,13.200000000000003,2,2,1000,TRUE,FALSE,FALSE
Subarea1,163,13.130000146484385,13.13000000000001,4,1,1000,TRUE,FALSE,FALSE
Subarea2,78,0.013122607421875,27.730000000000008,3,1,1000,TRUE,FALSE,FALSE
Subarea2,82,99.34079860839852,322.7700000000002,72,50,1000,TRUE,FALSE,FALSE
Subarea2,83,14.499999902343761,14.50000000000001,4,3,1000,TRUE,FALSE,FALSE
Subarea2,84,12.150000146484379,12.150000000000004,2,5,1000,TRUE,FALSE,FALSE
Subarea2,86,107.71959970703132,107.72000000000007,27,21,1000,TRUE,FALSE,FALSE
Subarea2,87,3.8700000000000023,3.8700000000000023,1,1,1000,TRUE,FALSE,FALSE
Subarea2,88,24.499999804687505,24.500000000000004,2,4,1000,TRUE,FALSE,FALSE
Subarea2,89,3.129999902343752,3.130000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea2,90,2.1300000000000017,2.1300000000000017,1,0,1000,FALSE,FALSE,FALSE
Subarea2,91,9.880993701171878,13.340000000000003,2,1,1000,TRUE,FALSE,FALSE
Subarea2,92,10.62000000000001,10.62000000000001,4,0,1000,FALSE,FALSE,FALSE
Subarea2,93,29.26000019531252,29.260000000000023,9,3,1000,TRUE,FALSE,FALSE
Subarea2,94,163.2790297119142,213.77000000000012,46,13,1000,TRUE,FALSE,FALSE
Subarea2,95,2.1700000000000017,2.1700000000000017,1,0,1000,FALSE,FALSE,FALSE
Subarea2,96,4.6986001464843765,4.700000000000001,1,13,1000,TRUE,FALSE,FALSE
Subarea2,97,35.8900001464844,35.89000000000002,9,6,1000,TRUE,FALSE,FALSE
Subarea2,98,3.070000000000003,3.070000000000003,1,0,1000,FALSE,FALSE,FALSE
Subarea2,99,2.8500000000000023,2.8500000000000023,1,0,1000,FALSE,FALSE,FALSE
Subarea2,100,2.0000000000000018,2.0000000000000018,1,0,1000,FALSE,FALSE,FALSE
Subarea2,101,2.179200048828127,4.120000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea2,102,107.7247986816407,108.73000000000009,31,15,1000,TRUE,FALSE,FALSE
Subarea2,103,40.09034846191408,41.600000000000016,7,11,1000,TRUE,FALSE,FALSE
Subarea2,104,11.04000000000001,11.040000000000008,4,2,1000,TRUE,FALSE,FALSE
Subarea2,105,7.687799316406255,7.730000000000005,2,3,1000,TRUE,FALSE,FALSE
Subarea2,106,185.37378200683605,216.7100000000001,41,35,1000,TRUE,FALSE,FALSE
Subarea2,107,9.27000004882813,9.270000000000007,3,1,1000,TRUE,FALSE,FALSE
Subarea2,108,5.140000000000004,5.140000000000004,2,0,1000,FALSE,FALSE,FALSE
Subarea2,109,2.070000000000002,2.070000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea2,110,4.955400000000002,5.080000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea2,111,4.740000000000004,4.740000000000004,2,0,1000,FALSE,FALSE,FALSE
Subarea2,112,26.364402001953128,29.130000000000003,2,6,1000,TRUE,FALSE,FALSE
Subarea2,113,571.3800052734379,594.8400000000004,136,36,1000,TRUE,FALSE,FALSE
Subarea2,114,3.480000000000003,3.480000000000003,1,0,1000,FALSE,FALSE,FALSE
Subarea2,115,10.143599902343752,10.270000000000001,1,1,1000,TRUE,FALSE,FALSE
Subarea2,116,2.330000000000002,2.330000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea2,117,3.2003996582031267,4.290000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea2,118,2.950000000000003,2.950000000000003,1,0,1000,FALSE,FALSE,FALSE
Subarea2,119,6.912996875000002,7.480000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea2,120,44.573617407226585,69.24000000000002,11,2,1000,TRUE,FALSE,FALSE
Subarea2,121,37.020000244140654,37.020000000000024,9,6,1000,TRUE,FALSE,FALSE
Subarea2,122,40.19999960937502,40.200000000000024,8,8,1000,TRUE,FALSE,FALSE
Subarea2,123,406.6851203125002,439.1700000000002,75,43,1000,TRUE,FALSE,FALSE
Subarea2,124,7.189999902343754,7.190000000000004,2,1,1000,TRUE,FALSE,FALSE
Subarea2,125,10.925993505859376,46.27,1,2,1000,TRUE,FALSE,FALSE
Subarea2,126,14.84199550781251,17.01000000000001,4,5,1000,TRUE,FALSE,FALSE
Subarea2,127,42.910000292968775,42.910000000000025,12,10,1000,TRUE,FALSE,FALSE
Subarea2,128,211.20136552734382,1440.9700000000007,290,154,1000,TRUE,FALSE,FALSE
Subarea2,129,45.31579516601565,46.92000000000002,9,12,1000,TRUE,FALSE,FALSE
Subarea2,131,44.150000000000006,44.150000000000006,1,3,1000,TRUE,FALSE,FALSE
Subarea2,132,25.393858300781257,41.48000000000002,7,22,1000,TRUE,FALSE,FALSE
Subarea2,133,6.790000097656254,6.790000000000004,2,2,1000,TRUE,FALSE,FALSE
Subarea2,134,5.575681323242192,5.660000000000005,2,3,1000,TRUE,FALSE,FALSE
Subarea3,20,1229.7477925048836,1251.4300000000007,248,86,1000,TRUE,TRUE,TRUE
Subarea3,25,30.362456420898443,34.120000000000005,2,3,1000,TRUE,FALSE,FALSE
Subarea3,26,9.000000000000009,9.000000000000009,4,0,1000,FALSE,FALSE,FALSE
Subarea3,27,1931.1837973144545,1977.7500000000014,474,105,1000,TRUE,TRUE,TRUE
Subarea3,28,2.710000000000002,2.710000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,29,2.440000000000002,2.440000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,30,15.079999707031254,15.080000000000004,2,2,1000,TRUE,FALSE,FALSE
Subarea3,31,50.301800683593775,60.82000000000003,12,7,1000,TRUE,FALSE,FALSE
Subarea3,32,27.660000000000025,27.660000000000025,9,0,1000,FALSE,FALSE,FALSE
Subarea3,33,2.239999902343752,2.240000000000002,1,2,1000,TRUE,FALSE,FALSE
Subarea3,34,2.4700000000000024,2.4700000000000024,1,0,1000,FALSE,FALSE,FALSE
Subarea3,35,4.630000097656253,4.630000000000003,1,6,1000,TRUE,FALSE,FALSE
Subarea3,36,6.227395068359377,14.220000000000002,1,6,1000,TRUE,FALSE,FALSE
Subarea3,37,9.73978166503907,14.730000000000006,3,2,1000,TRUE,FALSE,FALSE
Subarea3,38,4.4600000000000035,4.4600000000000035,2,3,1000,TRUE,FALSE,FALSE
Subarea3,39,25.44000000000002,25.44000000000002,9,1,1000,TRUE,FALSE,FALSE
Subarea3,40,2300.448011083986,2373.960000000002,611,201,1000,TRUE,TRUE,TRUE
Subarea3,41,31.959002050781272,32.46000000000002,10,12,1000,TRUE,FALSE,FALSE
Subarea3,42,3.770000000000003,3.770000000000003,1,0,1000,FALSE,FALSE,FALSE
Subarea3,43,39.617999707031274,39.630000000000024,10,4,1000,TRUE,FALSE,FALSE
Subarea3,44,2.960000000000002,2.960000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,45,5.133596484375004,5.940000000000004,2,1,1000,TRUE,FALSE,FALSE
Subarea3,46,7.060000000000006,7.060000000000006,3,0,1000,FALSE,FALSE,FALSE
Subarea3,47,13.520000000000012,13.520000000000012,4,0,1000,FALSE,FALSE,FALSE
Subarea3,48,2.370000000000002,2.370000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,49,2.570000000000002,2.570000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,50,11.039000878906254,12.660000000000004,2,6,1000,TRUE,FALSE,FALSE
Subarea3,51,2.3100000000000023,2.3100000000000023,1,0,1000,FALSE,FALSE,FALSE
Subarea3,52,12.558419140625006,15.580000000000005,2,1,1000,TRUE,FALSE,FALSE
Subarea3,53,18.130000000000017,18.130000000000017,6,0,1000,FALSE,FALSE,FALSE
Subarea3,54,3.3700000000000028,3.3700000000000028,1,0,1000,FALSE,FALSE,FALSE
Subarea3,55,2.2500000000000018,2.2500000000000018,1,0,1000,FALSE,FALSE,FALSE
Subarea3,56,2.060000000000002,2.060000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,57,23.80000000000002,23.80000000000002,8,0,1000,FALSE,FALSE,FALSE
Subarea3,58,31.86940024414065,31.900000000000023,9,4,1000,TRUE,FALSE,FALSE
Subarea3,59,2.370000000000002,2.370000000000002,1,0,1000,FALSE,FALSE,FALSE
Subarea3,60,7.7800000000000065,7.7800000000000065,3,0,1000,FALSE,FALSE,FALSE
Subarea3,61,78.91959750976568,79.60000000000005,19,20,1000,TRUE,FALSE,FALSE
Subarea3,62,88.36760312500006,88.57000000000006,25,21,1000,TRUE,FALSE,FALSE
Subarea3,63,6.440000000000005,6.440000000000005,2,6,1000,TRUE,FALSE,FALSE
Subarea3,64,11.193387475585942,12.890000000000004,2,5,1000,TRUE,FALSE,FALSE
Subarea3,65,7.539999951171877,7.540000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea3,66,5.645201513671877,9.400000000000002,1,1,1000,TRUE,FALSE,FALSE
Subarea3,67,5.350000000000005,5.350000000000005,2,0,1000,FALSE,FALSE,FALSE
Subarea3,68,6.289999804687502,6.290000000000002,1,2,1000,TRUE,FALSE,FALSE
Subarea3,69,2.8100000000000023,2.8100000000000023,1,0,1000,FALSE,FALSE,FALSE
Subarea3,70,41.06999975585941,41.070000000000036,13,1,1000,TRUE,FALSE,FALSE
Subarea3,71,11.200000341796876,11.200000000000001,1,1,1000,TRUE,FALSE,FALSE
Subarea3,72,294.7668677001955,306.5300000000002,70,22,1000,TRUE,FALSE,FALSE
Subarea3,73,7.561898730468754,8.120000000000005,2,1,1000,TRUE,FALSE,FALSE
Subarea3,74,46.44740063476566,46.69000000000003,14,19,1000,TRUE,FALSE,FALSE
Subarea3,75,167.45820585937508,168.1200000000001,34,31,1000,TRUE,FALSE,FALSE
Subarea3,76,11.079999707031254,11.080000000000004,2,1,1000,TRUE,FALSE,FALSE
Subarea3,77,21.73000009765625,21.730000000000004,2,2,1000,TRUE,FALSE,FALSE
Subarea3,78,27.71687709960938,27.730000000000008,3,1,1000,TRUE,FALSE,FALSE
Subarea3,79,9.218403906250003,10.430000000000003,1,3,1000,TRUE,FALSE,FALSE
Subarea3,80,14.224210522460947,28.61000000000001,4,2,1000,TRUE,FALSE,FALSE
Subarea3,81,27.785599169921895,29.66000000000002,8,5,1000,TRUE,FALSE,FALSE
Subarea3,82,207.23389067382823,322.7700000000002,72,50,1000,TRUE,FALSE,FALSE
Subarea3,85,3.0200000000000027,3.0200000000000027,1,0,1000,FALSE,FALSE,FALSE
Subarea4,1,2909.425804589846,2912.0700000000024,732,87,1000,TRUE,TRUE,TRUE
Subarea4,2,2.180000000000002,2.180000000000002,1,0,1000,FALSE,FALSE,FALSE
